prompt_id,layer,head,cv,kl,entropy,p_max
reasoning,26,7,0.8082,2.2560408,1.22386,0.549731
reasoning,26,8,1.098216,1.3871777,0.535678,0.862483
reasoning,26,9,1.121108,1.2456493,0.516337,0.867562
reasoning,26,10,1.286613,1.5764079,0.69369,0.831711
reasoning,26,11,1.129945,1.5301973,0.502006,0.883532
reasoning,26,12,0.827986,2.869127,1.420077,0.496786
reasoning,26,13,0.909149,3.1746511,1.214828,0.564075
reasoning,26,14,0.751902,3.3487585,1.462652,0.470206
reasoning,26,15,1.051214,1.0467619,0.465837,0.887468
reasoning,26,16,1.107075,1.3841366,0.586392,0.844964
reasoning,26,17,1.276473,2.2698731,0.862687,0.749731
reasoning,26,18,1.103114,1.7972333,0.882397,0.707021
reasoning,26,19,0.785165,1.6192158,1.07145,0.599684
reasoning,26,20,0.99232,3.1074226,1.04162,0.659155
reasoning,26,21,0.849692,1.2367761,0.44944,0.87488
reasoning,26,22,0.994643,1.0307822,0.372574,0.922195
reasoning,26,23,1.21448,1.7829764,0.601062,0.853709
reasoning,27,0,0.701247,1.6771386,1.171124,0.509492
reasoning,27,1,0.902545,0.8371961,0.578488,0.817654
reasoning,27,2,0.901725,1.0625027,0.760143,0.744893
reasoning,27,3,1.246891,1.9110439,0.668052,0.812238
reasoning,27,4,1.010505,2.0894201,0.957891,0.681769
reasoning,27,5,0.797719,2.9819372,1.296501,0.52881
reasoning,27,6,0.598422,0.3392706,0.698497,0.697021
reasoning,27,7,0.669595,0.9644237,0.856177,0.612404
reasoning,27,8,1.104622,1.4091926,0.555815,0.847153
reasoning,27,9,1.062556,2.2549481,1.199281,0.593173
reasoning,27,10,1.348175,2.1689355,0.877315,0.768762
reasoning,27,11,0.566361,0.6335173,0.26161,0.930667
reasoning,27,12,0.544223,0.3336627,0.125497,0.979501
reasoning,27,13,0.801048,0.663637,0.212552,0.962069
reasoning,27,14,0.788589,0.7437813,0.233285,0.95445
reasoning,27,15,1.139374,1.6087025,0.515877,0.884759
reasoning,27,16,1.105189,1.0795777,0.366683,0.929045
reasoning,27,17,1.260289,1.9076629,0.736432,0.812525
reasoning,27,18,0.791332,1.1658869,0.769268,0.71886
reasoning,27,19,0.769176,2.0355134,1.089851,0.569276
reasoning,27,20,0.87511,1.5581876,0.941549,0.612005
reasoning,27,21,0.766584,3.3338151,1.272861,0.530859
reasoning,27,22,1.363901,1.5435663,0.690266,0.830809
reasoning,27,23,1.377283,2.6117339,0.897408,0.772343
creative,0,0,0.806429,1.7543923,0.764441,0.7262
creative,0,1,0.582145,1.2019931,0.999661,0.60176
creative,0,2,0.740043,0.7185073,0.295503,0.928547
creative,0,3,1.11556,1.5910525,0.666711,0.817144
creative,0,4,1.032085,1.2214574,0.636376,0.812618
creative,0,5,0.833675,2.0243013,0.980433,0.667046
creative,0,6,1.248025,2.8968725,0.94457,0.736369
creative,0,7,1.02151,3.6413236,1.230957,0.611785
creative,0,8,0.958493,3.0065095,1.154735,0.627435
creative,0,9,0.575832,0.4722954,0.182465,0.961096
creative,0,10,0.495807,0.4497001,0.147303,0.970018
creative,0,11,0.547355,0.7428902,0.295211,0.916042
creative,0,12,0.913619,0.8202879,0.418884,0.887855
creative,0,13,1.013999,3.3790503,1.07832,0.692935
creative,0,14,1.220992,2.5640686,1.162163,0.684929
creative,0,15,0.453444,3.8732843,1.589521,0.395654
creative,0,16,1.202664,1.4655743,0.504725,0.88837
creative,0,17,0.805462,3.4504938,1.476617,0.482453
creative,0,18,1.026389,2.6846132,1.16426,0.631019
creative,0,19,0.899469,2.2851965,1.106018,0.602634
creative,0,20,1.147218,3.2743082,1.118746,0.670395
creative,0,21,0.614385,1.528926,0.698774,0.775839
creative,0,22,0.002484,0.0003376,0.000285,0.999973
creative,0,23,0.014323,0.0034544,0.00207,0.99976
creative,1,0,1.155347,2.3972478,0.649025,0.821711
creative,1,1,1.238146,2.172529,0.741861,0.804792
creative,1,2,1.268746,1.2077372,0.421933,0.91753
creative,1,3,0.672172,0.5262588,0.252001,0.928961
creative,1,4,0.936729,0.9732452,0.530758,0.8371
creative,1,5,0.900751,1.3272117,0.6081,0.802966
creative,1,6,1.387392,2.8481424,0.91647,0.778874
creative,1,7,0.993171,0.6943455,0.257474,0.956115
creative,1,8,1.115127,1.7202075,0.813434,0.762288
creative,1,9,1.146727,1.1219115,0.371688,0.929203
creative,1,10,0.791524,0.6063077,0.26982,0.938324
creative,1,11,1.006086,0.8426455,0.310678,0.940081
creative,1,12,0.906309,1.2596275,0.517746,0.851187
creative,1,13,1.040713,1.626509,0.66482,0.810704
creative,1,14,0.823139,0.9829472,0.327791,0.92585
creative,1,15,0.580566,0.7371078,0.782018,0.683335
creative,1,16,1.095031,1.8294793,0.74641,0.79144
creative,1,17,0.599763,0.5618524,0.218945,0.949363
creative,1,18,0.806737,0.6557795,0.433919,0.877395
creative,1,19,0.895285,1.0701338,0.462596,0.862086
creative,1,20,0.827921,0.8356084,0.263068,0.94669
creative,1,21,1.177884,2.9414957,1.183625,0.66742
creative,1,22,1.228673,2.1843734,0.730975,0.801726
creative,1,23,1.394341,1.9586799,0.599296,0.863121
creative,2,0,1.07371,1.2833534,0.507924,0.876737
creative,2,1,0.761337,0.6230735,0.207072,0.962591
creative,2,2,0.96678,0.8913916,0.409108,0.900021
creative,2,3,1.487772,1.9789577,0.677038,0.853815
creative,2,4,0.973939,0.653546,0.265747,0.951767
creative,2,5,1.336619,2.3182836,0.774659,0.806955
creative,2,6,0.661929,0.61866,0.188925,0.963485
creative,2,7,0.984475,1.3068603,0.501892,0.868521
creative,2,8,1.211201,1.2047824,0.441995,0.906114
creative,2,9,0.594569,0.3546131,0.13419,0.978615
creative,2,10,0.426906,0.2258044,0.088431,0.986633
creative,2,11,0.503067,0.4484519,0.144398,0.97169
creative,2,12,1.128267,1.2735065,0.458405,0.896756
creative,2,13,1.130771,1.28275,0.514334,0.87833
creative,2,14,1.47957,2.3725686,0.755818,0.826286
creative,2,15,0.129995,0.0426194,0.021586,0.997212
creative,2,16,0.110133,0.0576375,0.022276,0.996529
creative,2,17,0.371768,0.3319171,0.11429,0.976261
creative,2,18,1.234281,1.3355618,0.521987,0.88154
creative,2,19,0.439476,0.232076,0.092423,0.985907
creative,2,20,0.911567,0.8066531,0.264542,0.950875
creative,2,21,0.923171,1.000517,0.43285,0.874053
creative,2,22,0.952891,1.2416164,0.362441,0.921513
creative,2,23,1.169413,1.7790529,0.510159,0.879339
creative,3,0,1.272049,1.2359384,0.499431,0.896498
creative,3,1,0.773869,0.5446406,0.197476,0.966058
creative,3,2,1.271808,2.3285234,0.839109,0.780729
creative,3,3,0.815344,0.7136081,0.304618,0.928151
creative,3,4,1.11582,1.2416985,0.427668,0.904935
creative,3,5,1.022689,0.9050258,0.352901,0.927136
creative,3,6,1.276075,1.6798018,0.700022,0.818231
creative,3,7,1.024502,1.5457277,0.580692,0.842531
creative,3,8,1.168392,1.4971362,0.518405,0.876811
creative,3,9,0.934334,0.7609999,0.348402,0.924414
creative,3,10,0.684713,0.5265671,0.195828,0.962754
creative,3,11,1.140923,1.2014462,0.524536,0.872853
creative,3,12,0.981792,1.1966252,0.475263,0.879572
creative,3,13,1.005276,1.2902519,0.569889,0.842262
creative,3,14,0.995403,2.2726409,0.811989,0.744715
creative,3,15,1.240165,1.2688658,0.413532,0.921048
creative,3,16,1.441506,2.8687067,0.841128,0.795469
creative,3,17,1.295901,1.2327148,0.501081,0.889538
creative,3,18,0.858729,1.0159868,0.39436,0.901418
creative,3,19,0.971919,1.441318,0.493109,0.863409
creative,3,20,0.59031,0.3789734,0.139446,0.976514
creative,3,21,1.323868,2.4018033,0.786014,0.80187
creative,3,22,1.304144,1.5327637,0.556595,0.877608
creative,3,23,0.889028,1.734556,0.682573,0.781337
creative,4,0,1.25078,1.3803186,0.423515,0.918043
creative,4,1,1.07592,1.164387,0.380217,0.919892
creative,4,2,0.769884,0.5241634,0.196666,0.966047
creative,4,3,1.18062,1.485361,0.570961,0.851551
creative,4,4,1.129758,2.1541433,0.839593,0.747484
creative,4,5,1.139423,1.3864585,0.652689,0.807465
creative,4,6,1.265812,2.8120308,0.986004,0.727587
creative,4,7,1.30688,2.3204651,0.782219,0.797624
creative,4,8,1.22586,2.4186971,0.733921,0.788933
creative,4,9,0.833239,0.5563819,0.64263,0.798718
creative,4,10,1.160916,1.512205,0.678376,0.805503
creative,4,11,0.811835,0.837503,0.458158,0.866004
creative,4,12,1.271911,1.6447941,0.582274,0.866084
creative,4,13,1.076324,1.0112205,0.434306,0.90013
creative,4,14,0.375907,0.5585465,0.148081,0.964474
creative,4,15,1.344366,1.4589804,0.475674,0.90503
creative,4,16,0.825765,0.5483311,0.235971,0.955744
creative,4,17,1.003633,1.016458,0.346809,0.926304
creative,4,18,1.195043,1.8086058,0.865927,0.753886
creative,4,19,1.208221,1.5679564,0.547116,0.875405
creative,4,20,1.226508,1.9839065,0.822241,0.776608
creative,4,21,0.214857,0.0761518,0.035592,0.995434
creative,4,22,0.477383,0.2328646,0.096873,0.98568
creative,4,23,1.106279,1.31189,0.536832,0.864642
creative,5,0,0.958459,0.996237,0.302494,0.941232
creative,5,1,0.976348,1.3533697,0.600039,0.825051
creative,5,2,1.205749,2.0991321,0.644674,0.838371
creative,5,3,0.879418,0.6862013,0.288389,0.940068
creative,5,4,0.909525,0.7139543,0.300106,0.937966
creative,5,5,0.809371,0.5598894,0.210882,0.963268
creative,5,6,0.190773,0.0953933,0.051802,0.989637
creative,5,7,0.110938,0.0418021,0.02783,0.994819
creative,5,8,0.430616,0.2583057,0.132674,0.971201
creative,5,9,1.152063,2.6284497,0.964064,0.716179
creative,5,10,1.012046,1.4113392,0.787436,0.766497
creative,5,11,1.301198,1.9357276,0.721382,0.819736
creative,5,12,1.13602,2.4797418,0.966037,0.71349
creative,5,13,1.421961,1.8425175,0.818577,0.798899
creative,5,14,1.244927,2.1290231,0.861097,0.752118
creative,5,15,0.884261,0.7491336,0.244337,0.955896
creative,5,16,0.897436,0.5891253,0.263328,0.94776
creative,5,17,0.753415,0.4359601,0.212484,0.957642
creative,5,18,1.336036,2.0693409,0.599638,0.865191
creative,5,19,1.363731,2.0748029,0.725048,0.828291
creative,5,20,1.425286,1.7221977,0.588175,0.873151
creative,5,21,1.294512,2.3691528,0.82829,0.785877
creative,5,22,1.218427,2.1167157,0.777794,0.78374
creative,5,23,1.147003,1.5978873,0.576916,0.852557
creative,6,0,1.109791,1.1453161,0.468404,0.894249
creative,6,1,0.296069,0.1334398,0.055968,0.992063
creative,6,2,1.090317,1.4830118,0.577669,0.846667
creative,6,3,1.344605,1.7803597,0.826668,0.779658
creative,6,4,1.203195,1.5637641,0.564582,0.870269
creative,6,5,1.161474,1.8100821,0.774618,0.778989
creative,6,6,1.062924,1.6677712,0.837741,0.747024
creative,6,7,1.178315,2.0014355,0.718008,0.807591
creative,6,8,1.128292,1.905684,0.71006,0.806825
creative,6,9,1.268122,1.9376489,0.831234,0.77642
creative,6,10,1.32277,1.8379656,0.596653,0.866863
creative,6,11,1.162715,2.0765347,0.877681,0.744356
creative,6,12,1.170983,1.444418,0.744534,0.794367
creative,6,13,1.291015,1.2316206,0.440882,0.913228
creative,6,14,1.183236,1.8531048,0.664428,0.827196
creative,6,15,1.172445,3.2970676,1.11592,0.681196
creative,6,16,1.363454,2.2837939,0.81633,0.791276
creative,6,17,0.95997,1.4092842,0.665646,0.790724
creative,6,18,0.6806,0.3959511,0.167372,0.970917
creative,6,19,0.440601,0.2349828,0.09246,0.985779
creative,6,20,1.456313,1.5607558,0.586818,0.874989
creative,6,21,0.67357,0.5291498,0.172043,0.969894
creative,6,22,0.641927,0.6725478,0.406332,0.852045
creative,6,23,1.209065,2.0434983,0.855717,0.762848
creative,7,0,0.876683,2.2742431,1.155839,0.591322
creative,7,1,0.863899,1.8476393,1.14487,0.600942
creative,7,2,0.84701,0.8448732,0.295544,0.936173
creative,7,3,1.473537,2.5712719,0.720226,0.837751
creative,7,4,1.369343,1.4117697,0.508638,0.896002
creative,7,5,1.315359,1.9096011,0.584727,0.866147
creative,7,6,1.267668,2.4344697,1.057166,0.702884
creative,7,7,1.232107,2.5870831,0.884655,0.757935
creative,7,8,1.095575,2.1839461,0.791752,0.762782
creative,7,9,1.090042,2.5108004,1.018731,0.695494
creative,7,10,1.042312,1.1888671,0.54709,0.855455
creative,7,11,1.333389,2.2847371,0.77319,0.809604
creative,7,12,1.223756,2.6718507,0.835278,0.786978
creative,7,13,1.272286,1.8591208,0.697706,0.8177
creative,7,14,1.292993,2.3120215,0.909019,0.747749
creative,7,15,1.389563,3.0960379,1.077202,0.719862
creative,7,16,1.06239,3.5306597,1.203717,0.648696
creative,7,17,1.089376,1.0845624,0.48309,0.883845
creative,7,18,0.82781,0.7958829,0.471856,0.834556
creative,7,19,1.152223,1.15388,0.484117,0.888713
creative,7,20,1.205465,1.2212225,0.459456,0.902202
creative,7,21,1.146118,2.0905585,0.779706,0.767546
creative,7,22,1.221014,2.5786955,0.911041,0.746642
creative,7,23,1.430295,1.9228882,0.674166,0.847442
creative,8,0,0.992434,0.8283395,0.323176,0.934826
creative,8,1,1.24558,1.1694031,0.433954,0.912714
creative,8,2,0.276782,0.1404521,0.062038,0.989777
creative,8,3,0.967313,2.2020857,1.170409,0.609684
creative,8,4,1.062217,1.1480795,0.730667,0.783428
creative,8,5,1.18736,2.2766974,0.986778,0.718193
creative,8,6,0.598288,0.4245082,0.154427,0.972537
creative,8,7,1.093563,0.913595,0.322294,0.94106
creative,8,8,0.612994,0.6006795,0.243348,0.941807
creative,8,9,0.960714,2.8418427,0.990114,0.669302
creative,8,10,1.199962,1.5119526,0.458694,0.901449
creative,8,11,1.064649,2.6183407,0.992171,0.707396
creative,8,12,1.002185,2.3763964,1.160529,0.607994
creative,8,13,1.27173,2.7646697,0.992184,0.73395
creative,8,14,1.156713,2.5417118,0.962159,0.701199
creative,8,15,1.217561,2.8098764,1.000191,0.718085
creative,8,16,1.240894,3.7902429,1.104421,0.698655
creative,8,17,0.974735,1.2528805,0.903573,0.68383
creative,8,18,0.943485,1.2058339,0.427554,0.890613
creative,8,19,1.164281,1.4530352,0.461382,0.900523
creative,8,20,1.172513,2.619514,0.799523,0.790495
creative,8,21,1.394212,1.9109671,0.587868,0.873384
creative,8,22,1.082557,2.2624466,0.830231,0.759866
creative,8,23,1.214347,1.8299353,0.718225,0.814964
creative,9,0,1.375526,2.6766276,0.880262,0.772013
creative,9,1,1.090487,1.4862419,0.679391,0.790501
creative,9,2,0.972402,2.8329933,1.198554,0.624453
creative,9,3,1.185016,1.6065108,0.72026,0.797069
creative,9,4,1.41872,1.8788975,0.648281,0.85274
creative,9,5,1.093856,0.8658758,0.310581,0.944549
creative,9,6,0.978245,3.0817146,1.15418,0.637829
creative,9,7,0.852261,2.7328146,1.281143,0.581697
creative,9,8,0.74126,1.4601406,1.114192,0.582231
creative,9,9,1.259009,1.3842942,0.494184,0.896155
creative,9,10,1.1427,1.7310255,0.603788,0.853243
creative,9,11,1.270655,1.347085,0.486304,0.898169
creative,9,12,1.392856,1.9501302,0.799509,0.804716
creative,9,13,1.437117,2.1708066,0.722813,0.831277
creative,9,14,1.178475,2.27092,0.923125,0.740031
creative,9,15,1.280329,1.4113786,0.451046,0.910493
creative,9,16,1.340248,2.2388077,0.610184,0.864287
creative,9,17,1.321187,2.3075507,0.703413,0.836289
creative,9,18,1.271817,2.7857826,0.707412,0.820307
creative,9,19,0.796326,0.864708,0.244913,0.95096
creative,9,20,0.908435,0.9684798,0.441276,0.879743
creative,9,21,1.330006,2.1917655,0.903381,0.761421
creative,9,22,1.335834,2.7056193,0.824738,0.791792
creative,9,23,1.114771,1.9322391,0.572034,0.862969
creative,10,0,1.069884,2.1273437,0.994218,0.689011
creative,10,1,1.201149,3.1130152,0.980874,0.729795
creative,10,2,1.185635,2.7796795,1.029622,0.710742
creative,10,3,0.874467,0.9512446,0.291067,0.939293
creative,10,4,0.851319,0.7629577,0.36264,0.900886
creative,10,5,1.080701,0.9805068,0.35177,0.929509
creative,10,6,1.489446,2.2979271,0.767475,0.821545
creative,10,7,1.033677,1.9848075,0.987878,0.682853
creative,10,8,1.313154,2.373311,0.844147,0.785525
creative,10,9,1.272388,2.3000009,0.71844,0.822561
creative,10,10,1.284845,2.2136178,0.972974,0.726954
creative,10,11,1.184221,1.3288195,0.486248,0.891374
creative,10,12,0.891916,2.056545,1.146611,0.611851
creative,10,13,0.789536,3.6032517,1.342718,0.55769
creative,10,14,0.677801,2.5134544,1.359604,0.494595
creative,10,15,1.439867,1.7054517,0.557725,0.883457
creative,10,16,1.320905,1.7025796,0.68281,0.833966
creative,10,17,1.332327,2.3780603,1.03328,0.723005
creative,10,18,1.203423,3.0893395,1.07642,0.697394
creative,10,19,1.191942,2.4369502,1.05602,0.695202
creative,10,20,1.240036,2.2634122,0.932767,0.736397
creative,10,21,0.493609,0.3199911,0.11459,0.980756
creative,10,22,1.058681,0.941636,0.305216,0.943688
creative,10,23,1.222304,1.2856164,0.405333,0.921813
creative,11,0,1.150487,3.5660062,1.169675,0.665142
creative,11,1,1.38181,2.3368549,0.754637,0.820439
creative,11,2,1.353366,2.8625162,1.018951,0.731537
creative,11,3,1.06795,3.0089245,1.068216,0.684239
creative,11,4,1.182649,2.3610184,0.914845,0.744182
creative,11,5,1.179365,1.8998746,0.921846,0.723809
creative,11,6,1.48934,2.3235784,0.776581,0.821002
creative,11,7,1.123899,3.0775957,1.104962,0.677264
creative,11,8,1.098673,2.8862464,1.076317,0.682037
creative,11,9,1.257683,2.7713048,0.831478,0.771141
creative,11,10,0.960582,3.756227,1.302403,0.58036
creative,11,11,0.722521,2.620609,1.436137,0.524586
creative,11,12,1.093066,2.5803881,0.84844,0.762368
creative,11,13,0.995565,2.4484799,1.133221,0.648929
creative,11,14,0.955131,1.8787954,0.794371,0.748197
creative,11,15,1.124312,2.4424901,1.049248,0.670659
creative,11,16,1.012808,2.8982832,1.195798,0.63127
creative,11,17,1.099173,1.3857408,0.541591,0.864234
creative,11,18,1.136173,1.9120425,1.001892,0.685611
creative,11,19,0.888512,3.6079495,1.214665,0.610501
creative,11,20,1.248365,2.7150733,1.028026,0.718491
creative,11,21,1.296017,2.6626573,0.836993,0.780321
creative,11,22,0.926775,2.7360008,1.172657,0.600896
creative,11,23,1.067987,2.3192947,1.036746,0.668077
creative,12,0,1.213122,1.635227,0.759204,0.774624
creative,12,1,1.002043,1.337368,0.740576,0.740563
creative,12,2,1.119721,2.830276,1.080659,0.676488
creative,12,3,0.753521,0.5266687,0.195833,0.965823
creative,12,4,0.968851,0.8425962,0.282356,0.948346
creative,12,5,1.119702,2.1737761,0.778108,0.769502
creative,12,6,1.045196,1.4189901,0.777051,0.749423
creative,12,7,1.178044,2.2851837,0.843305,0.74624
creative,12,8,1.228802,2.3881435,0.782245,0.778392
creative,12,9,1.096226,1.1153009,0.590628,0.833533
creative,12,10,1.096296,1.9758869,0.862101,0.718408
creative,12,11,1.128277,2.4385309,0.876117,0.74851
creative,12,12,1.153422,2.4195886,0.960399,0.708571
creative,12,13,1.355897,2.1134908,0.657295,0.844191
creative,12,14,1.423259,2.3301425,0.871802,0.77574
creative,12,15,0.917576,1.0847957,0.515767,0.841886
creative,12,16,0.809716,1.1176192,0.639234,0.764578
creative,12,17,1.079096,2.5465066,1.082002,0.673657
creative,12,18,1.09002,1.2995597,0.430011,0.904757
creative,12,19,0.439363,0.1930309,0.086826,0.987406
creative,12,20,0.586905,0.339897,0.130316,0.979525
creative,12,21,0.781579,1.4186352,1.029744,0.514654
creative,12,22,1.240031,1.8433188,0.840834,0.769234
creative,12,23,0.889079,3.2367432,1.326049,0.57618
creative,13,0,1.111766,1.9791881,0.817184,0.756357
creative,13,1,1.031471,1.5330324,0.657633,0.793503
creative,13,2,1.163222,1.3144815,0.601411,0.84635
creative,13,3,1.212475,1.3958553,0.439111,0.907357
creative,13,4,1.125234,1.8064928,0.813065,0.756656
creative,13,5,1.352731,1.9906174,0.737076,0.813517
creative,13,6,0.539393,1.5571628,1.026241,0.553013
creative,13,7,0.897091,2.8507645,1.295083,0.575171
creative,13,8,0.874557,3.4584627,1.357333,0.566632
creative,13,9,1.244635,1.9148536,0.758456,0.802092
creative,13,10,1.1902,2.6979723,1.111187,0.6726
creative,13,11,1.317578,2.0993259,0.955035,0.744397
creative,13,12,1.0992,1.142772,0.476556,0.886546
creative,13,13,0.492628,0.5039632,0.145993,0.970826
creative,13,14,0.495941,1.2622797,0.437718,0.841078
creative,13,15,1.198721,2.4838974,0.970521,0.715516
creative,13,16,0.99654,0.8898132,0.397723,0.907647
creative,13,17,1.377606,2.2691886,0.735678,0.822569
creative,13,18,1.081127,2.6166785,1.010592,0.698501
creative,13,19,1.40248,2.493624,0.88874,0.779784
creative,13,20,1.393646,2.0754848,0.852927,0.783613
creative,13,21,1.374097,1.9083744,0.728559,0.821868
creative,13,22,1.166077,1.0615412,0.498955,0.880946
creative,13,23,0.942011,0.8375348,0.542781,0.829827
creative,14,0,0.904636,2.7747827,1.112517,0.60287
creative,14,1,0.16134,0.0632388,0.027451,0.996389
creative,14,2,0.19543,0.0823949,0.036396,0.994841
creative,14,3,0.856905,2.313652,1.226186,0.572181
creative,14,4,0.622253,3.1537988,1.42731,0.432695
creative,14,5,0.597201,3.2618649,1.515569,0.444034
creative,14,6,0.910071,2.8292599,1.246601,0.591361
creative,14,7,1.159202,3.3524282,1.237829,0.643331
creative,14,8,0.893715,2.7354085,1.333503,0.543658
creative,14,9,0.986392,2.4210641,0.97068,0.673553
creative,14,10,1.138094,1.1980176,0.566789,0.846938
creative,14,11,1.00955,0.9483678,0.62141,0.790669
creative,14,12,0.948523,0.7577119,0.260052,0.953688
creative,14,13,1.024313,0.8326654,0.286736,0.948203
creative,14,14,1.316695,1.5971047,0.489013,0.899018
creative,14,15,1.355657,2.7793128,0.883085,0.775139
creative,14,16,1.269072,2.8275816,0.949123,0.7418
creative,14,17,1.08873,1.4988351,0.639965,0.816178
creative,14,18,0.916973,2.5122309,1.277827,0.5354
creative,14,19,1.026261,3.527055,1.324131,0.59965
creative,14,20,1.315171,3.2236369,1.07124,0.713632
creative,14,21,0.885768,0.6687072,0.247487,0.955315
creative,14,22,0.12589,0.0549503,0.022092,0.997003
creative,14,23,0.796865,2.7168093,1.199079,0.550088
creative,15,0,1.21877,1.5552537,0.676247,0.820834
creative,15,1,1.251733,1.3088497,0.487156,0.894471
creative,15,2,1.127653,2.0199518,1.074704,0.676704
creative,15,3,1.141985,1.5040913,0.894827,0.735013
creative,15,4,1.008271,2.285078,1.047291,0.660814
creative,15,5,1.153262,1.4232956,0.860556,0.736214
creative,15,6,0.69033,0.4455072,0.166911,0.972201
creative,15,7,0.926752,0.7149034,0.255881,0.95487
creative,15,8,0.963004,1.607023,0.975503,0.687583
creative,15,9,0.96624,2.7673106,1.222877,0.590875
creative,15,10,0.876779,2.6893494,1.317218,0.580635
creative,15,11,0.729449,2.8951948,1.361894,0.487358
creative,15,12,0.380551,0.1919214,0.077868,0.988222
creative,15,13,0.309073,0.1225041,0.057202,0.992026
creative,15,14,0.96811,1.6745541,0.487772,0.873348
creative,15,15,1.234852,2.1316955,0.915203,0.743016
creative,15,16,1.338498,2.173363,0.861218,0.763917
creative,15,17,1.24292,1.7170523,0.600264,0.852483
creative,15,18,0.88091,0.754272,0.276113,0.945824
creative,15,19,0.661756,0.5082261,0.169462,0.970051
creative,15,20,0.896492,0.9132901,0.274685,0.946463
creative,15,21,1.200939,1.3591286,0.598164,0.852456
creative,15,22,0.898662,1.1223704,0.464173,0.872762
creative,15,23,1.169749,1.8886813,0.644433,0.833137
creative,16,0,0.768418,0.4693638,0.21323,0.959158
creative,16,1,1.2272,2.3580556,0.818067,0.77782
creative,16,2,0.583513,0.3871652,0.159874,0.969997
creative,16,3,0.25066,0.1246792,0.050304,0.992401
creative,16,4,0.793473,1.2615875,0.663316,0.752778
creative,16,5,0.727028,0.4924805,0.176585,0.970671
creative,16,6,0.943437,0.7721578,0.45571,0.87284
creative,16,7,1.006832,0.7890125,0.310993,0.940568
creative,16,8,1.266324,2.2821529,0.711655,0.82448
creative,16,9,0.989539,2.5289505,1.079441,0.660986
creative,16,10,1.130504,1.0601608,0.481903,0.884698
creative,16,11,0.911471,2.3125517,1.080151,0.629278
creative,16,12,0.809342,0.8389667,0.317345,0.924721
creative,16,13,0.628112,0.4019004,0.168932,0.968872
creative,16,14,0.79836,0.5500935,0.218003,0.960098
creative,16,15,0.499762,0.3010949,0.112108,0.982149
creative,16,16,0.794969,0.5127792,0.193711,0.967882
creative,16,17,0.800745,0.5621048,0.200561,0.966004
creative,16,18,1.221771,2.080946,0.777711,0.785706
creative,16,19,0.88752,1.5708712,0.821158,0.715899
creative,16,20,1.280946,2.2218986,0.782891,0.80067
creative,16,21,1.197004,1.7435353,0.627511,0.838155
creative,16,22,0.423581,0.1925657,0.083243,0.987983
creative,16,23,0.887873,1.021367,0.393803,0.902127
creative,17,0,0.434567,0.2160025,0.095036,0.984743
creative,17,1,0.590543,0.3461758,0.133623,0.978799
creative,17,2,0.989056,1.0752875,0.340956,0.929369
creative,17,3,0.286772,0.1400893,0.056698,0.991454
creative,17,4,0.324514,0.168715,0.064248,0.990509
creative,17,5,0.906108,1.1325403,0.490593,0.867825
creative,17,6,0.881422,1.7067065,1.005494,0.649455
creative,17,7,0.932823,1.9725091,0.754346,0.740921
creative,17,8,1.011899,1.8300118,0.981297,0.666806
creative,17,9,0.210708,0.1052416,0.042796,0.993571
creative,17,10,0.354546,0.158084,0.067394,0.99045
creative,17,11,0.344045,0.1424278,0.069299,0.989663
creative,17,12,0.726604,0.4468496,0.205202,0.960743
creative,17,13,1.014747,1.0004737,0.313314,0.940527
creative,17,14,1.053822,0.7898244,0.303886,0.944731
creative,17,15,1.231113,1.7232801,0.512814,0.883789
creative,17,16,0.768129,0.8799872,0.508094,0.82081
creative,17,17,1.2108,1.4463232,0.437315,0.909786
creative,17,18,0.788636,0.557757,0.215314,0.96069
creative,17,19,0.779024,0.9604847,0.309595,0.927975
creative,17,20,0.751198,0.8979031,0.251944,0.946521
creative,17,21,0.776008,0.5169404,0.206667,0.962243
creative,17,22,0.978465,1.0512351,0.395578,0.909976
creative,17,23,1.092768,1.1079477,0.430912,0.902892
creative,18,0,0.882275,1.6243527,0.644066,0.788558
creative,18,1,0.764041,0.7696531,0.253117,0.946864
creative,18,2,0.515247,0.3893429,0.128484,0.977455
creative,18,3,0.77381,0.5507073,0.229062,0.956479
creative,18,4,0.470406,0.2627715,0.100984,0.984342
creative,18,5,0.716096,0.6961845,0.259176,0.934718
creative,18,6,0.963261,2.5062973,0.871888,0.71224
creative,18,7,1.070293,1.5761379,0.683453,0.784461
creative,18,8,1.206033,1.816918,0.59797,0.850279
creative,18,9,1.089481,1.0811834,0.379928,0.922355
creative,18,10,0.575175,0.3805458,0.144437,0.975122
creative,18,11,0.817098,0.6130044,0.220438,0.960668
creative,18,12,0.378786,0.2004586,0.079002,0.987966
creative,18,13,0.665602,0.4996434,0.203438,0.957499
creative,18,14,0.782855,0.5478165,0.196262,0.966594
creative,18,15,0.175499,0.0783514,0.033433,0.995145
creative,18,16,0.88413,0.8072663,0.266051,0.95007
creative,18,17,1.075301,2.0435379,0.599822,0.842599
creative,18,18,0.385605,0.2943543,0.097209,0.982094
creative,18,19,0.672159,0.4732381,0.175083,0.969106
creative,18,20,1.139708,1.5146716,0.566748,0.860809
creative,18,21,0.990289,1.0358441,0.838523,0.737839
creative,18,22,1.019575,1.4180603,0.474238,0.887618
creative,18,23,1.17363,1.7712642,0.644219,0.842238
